"","mode","pre.weight","post.weight","pay.attention.politics","interest.campaigns","voted.primary","primary.vote.choice","already.voted","vote.choice","vote.intention","voted.2016","vote.choice.2016","vote.choice.2012","country.right.track","approve.congress","approve.president","approve.president.covid","therm.biden","therm.trump","therm.dem","therm.rep","ideology7","ideology.biden","ideology.trump","ideology.dem","ideology.rep","vote.duty.choice","party.id","trust.in.people","religion","how.often.religion","age","education","weeks.worked","race","gender","income","know1","know2","know3","know4","knowledge.quiz"
"5686","web",1.19344905567361,1.90104295870779,"Some of the time",NA,"No",NA,"No",NA,NA,"No",NA,NA,"Yes","Approve not strongly","Dissaprove not strongly","Approve not strongly",70,40,60,50,"Moderate; middle of the road","Moderate; middle of the road","Conservative","Slightly liberal","Conservative","Mainly choice","Not strong Democrat","About hald the time","Not religious",NA,41,"High school",6,"White, non-Hispanic","Male",45,1,1,0,0,2
"5687","web",0.965360512950058,0.659044583609351,"Most of the time","Very much interested","No",NA,"No","Trump",NA,NA,"Trump","Romney","No","Disapprove strongly","Approve strongly","Approve strongly",15,95,15,95,"Conservative","Extremely liberal","Conservative","Extremely liberal","Conservative","Mainly duty","Strong Republican","Some of the time","Undifferentiated Protestant","A few times a year",72,"BA",NA,"White, non-Hispanic","Female",35,0,0,0,0,0
"5688","web",1.0538238783008,0.87011016606688,"Most of the time","Very much interested","Yes",NA,"No","Trump",NA,NA,"Other","Romney","Yes","Disapprove strongly","Approve strongly","Approve strongly",0,85,0,60,"Conservative","Liberal","Slightly conservative","Liberal","Slightly conservative",NA,"Not strong Republican","Some of the time","Undifferentiated Protestant","Almost every week",69,"High school",NA,"White, non-Hispanic","Male",75,1,1,1,1,4
"5689","web",0.171148620357613,0.23294296245332,"About half of the time",NA,"No",NA,"No","Biden",NA,NA,NA,"Obama","No","Disapprove strongly","Disapprove strongly","Disapprove strongly",60,0,50,0,"Moderate; middle of the road","Liberal","Extremely liberal","Liberal","Liberal",NA,"Lean Democrat","Some of the time","Other Christian",NA,51,"Less than BA",51,"White, non-Hispanic","Male",10,0,1,0,1,2
"5690","web",6.10126815872477,6.12790047052203,"Most of the time",NA,"No",NA,"No","Trump",NA,NA,NA,NA,"Yes","Disapprove strongly","Approve strongly","Approve strongly",0,85,30,70,"Slightly conservative","Liberal","Conservative","Liberal","Conservative",NA,"Not strong Republican","Most of the time","Evangelical Protestant","Almost every week",57,"High school",NA,"White, non-Hispanic","Female",100,0,0,0,0,0
"5691","web",2.87730867514677,NA,"Most of the time","Very much interested","No",NA,"No","Trump",NA,NA,NA,NA,"Yes","Disapprove strongly","Approve strongly","Approve strongly",0,100,0,85,"Extremely liberal","Extremely liberal","Conservative","Extremely liberal","Extremely conservative","Mainly choice","Strong Republican","Most of the time","Other Christian",NA,30,"High school",NA,"White, non-Hispanic","Male",70,0,0,1,1,2
"5692","web",0.377835036080945,0.266739858454548,"About half of the time",NA,"No",NA,"No","Biden",NA,NA,"Clinton","Obama","No","Disapprove strongly","Disapprove strongly","Disapprove strongly",70,15,40,30,"Slightly liberal","Liberal","Extremely conservative","Liberal","Conservative","Mainly choice","Lean Democrat","Most of the time","Mainline Protestant",NA,70,NA,NA,"White, non-Hispanic","Male",90,1,0,1,1,3
"5693","web",0.376531996262769,0.305004558997191,"Always","Very much interested","No",NA,"No","Biden",NA,"No",NA,"Obama","No","Disapprove strongly","Disapprove strongly","Disapprove strongly",50,30,50,50,"Slightly conservative","Slightly conservative","Conservative","Moderate; middle of the road","Conservative","Mainly choice","Independent","Some of the time","Jewish",NA,61,"BA",NA,"White, non-Hispanic","Female",60,0,1,1,1,3
"5694","web",1.24857940109381,1.10676601526512,"Most of the time","Very much interested","Yes",NA,"No","Biden",NA,NA,"Other","Romney","No","Disapprove strongly","Disapprove strongly","Disapprove strongly",85,0,60,30,"Slightly conservative","Moderate; middle of the road","Extremely conservative","Liberal","Extremely conservative",NA,"Independent","Most of the time","Roman Catholic","Every week",79,"High school",NA,"White, non-Hispanic","Male",50,1,0,1,1,3
"5695","web",1.36845892164897,2.322100441142,"Some of the time",NA,"No",NA,"No","Biden",NA,NA,NA,"Obama","No","Approve not strongly","Disapprove strongly","Disapprove strongly",85,0,100,15,NA,"Extremely liberal","Slightly conservative","Extremely liberal","Moderate; middle of the road",NA,"Strong Democrat","Most of the time","Mainline Protestant",NA,41,"High school",NA,"Black, non-Hispanic","Female",40,0,1,0,1,2
"5696","telephone",0.588668697019401,0.357962005411176,"Always","Very much interested","No",NA,"No","Biden",NA,NA,"Clinton","Obama","No","Disapprove strongly","Disapprove strongly","Disapprove strongly",100,0,100,0,NA,NA,NA,NA,NA,"Mainly choice","Strong Democrat","Never","Evangelical Protestant","Every week",74,"Less than high school",NA,"Multiple races, non-Hispanic","Female",10,0,0,0,1,1
"5697","web",0.808876769964702,0.66824776950509,"Always","Very much interested","No",NA,"No","Trump",NA,"No",NA,"Romney","Yes","Approve strongly","Approve strongly","Approve strongly",0,100,0,100,"Extremely conservative","Extremely liberal","Conservative","Extremely liberal","Conservative",NA,"Strong Republican","Most of the time","Evangelical Protestant",NA,30,"Less than BA",NA,"White, non-Hispanic","Male",50,1,0,1,1,3
"5698","web",4.99434274143528,6.65066483795022,"About half of the time",NA,"Yes",NA,"No","Biden",NA,"No",NA,NA,"No","Disapprove strongly","Disapprove strongly","Disapprove strongly",70,0,85,0,NA,"Moderate; middle of the road","Moderate; middle of the road","Moderate; middle of the road","Moderate; middle of the road","Mainly choice","Strong Democrat","Some of the time","Evangelical Protestant","Every week",19,"High school",NA,"Black, non-Hispanic","Female",15,0,0,0,1,1
"5699","web",0.736893218971178,NA,"About half of the time",NA,"Yes",NA,"No","Biden",NA,NA,"Trump","Obama","No","Disapprove strongly","Dissaprove not strongly","Disapprove strongly",40,40,85,40,"Slightly conservative","Slightly conservative","Liberal","Slightly conservative","Extremely liberal","Mainly duty","Not strong Democrat","Most of the time","Mainline Protestant","Once or twice a month",49,"Less than BA",NA,"White, non-Hispanic","Female",80,0,0,0,1,1
"5700","web",1.37266997344987,1.20619425311694,"Most of the time","Very much interested","No",NA,"No","Biden",NA,"Yes","Clinton","Obama","No","Disapprove strongly","Disapprove strongly","Disapprove strongly",75,15,75,15,"Liberal","Slightly liberal","Conservative","Slightly liberal","Conservative",NA,"Strong Democrat","Some of the time","Mainline Protestant",NA,76,"BA",NA,"Asian/Hawaiian/Pacific-Islander","Male",100,1,1,1,1,4
"5701","web",0.825357021563132,0.867055378909484,"Most of the time",NA,"No",NA,"No","Biden",NA,NA,"Clinton",NA,"No","Dissaprove not strongly","Disapprove strongly","Disapprove strongly",70,30,70,30,"Moderate; middle of the road","Moderate; middle of the road","Moderate; middle of the road","Liberal","Conservative","Mainly choice","Lean Democrat","About hald the time","Other Christian","A few times a year",56,"High school",NA,"White, non-Hispanic","Female",70,1,0,0,0,1
"5702","web",0.291598298856856,0.260721642742477,"Most of the time",NA,"No",NA,"No",NA,NA,"No",NA,NA,"Yes","Approve not strongly","Approve not strongly","Approve not strongly",50,50,50,50,"Moderate; middle of the road","Moderate; middle of the road","Moderate; middle of the road","Moderate; middle of the road","Moderate; middle of the road",NA,"Independent","Always","Not religious",NA,35,"BA",NA,"Asian/Hawaiian/Pacific-Islander","Female",5,0,0,1,0,1
"5703","web",0.699467256703764,1.02555524433208,"Most of the time",NA,"No",NA,"No",NA,NA,NA,NA,NA,"No","Approve strongly","Approve strongly","Approve strongly",60,70,40,40,"Slightly conservative","Liberal","Liberal","Moderate; middle of the road","Moderate; middle of the road","Mainly choice","Independent","Never","Not religious",NA,29,"Less than BA",NA,"Black, non-Hispanic","Female",30,0,1,1,0,2
"5704","web",0.321029214380798,0.219318647590335,"Most of the time","Very much interested","No",NA,"No","Biden",NA,"No",NA,NA,"No",NA,"Disapprove strongly","Disapprove strongly",60,NA,60,30,"Moderate; middle of the road","Slightly liberal","Extremely conservative","Liberal","Conservative",NA,"Lean Democrat","About hald the time","Other Christian",NA,NA,"BA",NA,"White, non-Hispanic",NA,NA,0,1,0,0,1
"5705","web",0.163166084519901,0.124522210853984,"Some of the time",NA,"Yes",NA,"No","Trump",NA,NA,"Trump",NA,"No","Disapprove strongly","Approve strongly","Approve strongly",0,100,0,100,NA,"Slightly liberal","Moderate; middle of the road","Moderate; middle of the road","Moderate; middle of the road",NA,"Strong Republican","Some of the time","Other Christian","A few times a year",53,"BA",NA,"White, non-Hispanic","Female",5,1,0,0,1,2
"5706","web",0.9134473615263,0.821030309475466,"Most of the time","Very much interested","Yes",NA,"No","Biden",NA,"Yes","Clinton","Obama","No","Disapprove strongly","Disapprove strongly","Disapprove strongly",50,0,60,0,"Moderate; middle of the road","Slightly conservative","Conservative","Liberal","Extremely conservative",NA,"Lean Democrat","Most of the time","Not religious",NA,58,NA,NA,"White, non-Hispanic","Female",125,1,0,1,1,3
"5707","web",0.551317545242658,0.594355656453985,"Always","Very much interested","Yes",NA,"No","Other",NA,"Yes","Clinton","Obama","No","Dissaprove not strongly","Dissaprove not strongly","Disapprove strongly",NA,NA,40,40,"Moderate; middle of the road","Moderate; middle of the road","Extremely liberal","Moderate; middle of the road","Slightly liberal","Mainly duty","Lean Democrat","Some of the time","Evangelical Protestant","Once or twice a month",38,NA,52,"Native American","Female",250,0,1,0,1,2
"5708","web",0.798924236876343,0.559949846671658,"Always","Very much interested","No",NA,"No","Trump",NA,NA,"Trump","Romney","Yes","Disapprove strongly","Approve strongly","Approve strongly",0,100,0,100,"Conservative","Liberal","Conservative","Extremely liberal","Conservative",NA,"Strong Republican","About hald the time","Roman Catholic","A few times a year",71,"Less than BA",NA,"White, non-Hispanic","Female",30,1,0,1,1,3
"5709","web",0.582454949764374,0.853203135926013,"About half of the time","Very much interested","No",NA,"No",NA,NA,NA,NA,NA,"No","Disapprove strongly",NA,NA,0,30,0,15,"Slightly conservative","Extremely liberal","Conservative","Extremely liberal","Conservative",NA,"Lean Republican","About hald the time",NA,NA,45,"Less than BA",NA,"White, non-Hispanic","Female",NA,NA,0,1,1,NA
"5710","web",0.304292241071038,0.246149291744272,"Most of the time","Very much interested","Yes",NA,"No","Trump",NA,"Yes","Trump","Romney","No","Disapprove strongly","Approve not strongly","Approve not strongly",0,70,15,60,"Conservative","Extremely liberal","Conservative","Extremely liberal","Conservative","Mainly choice","Strong Republican","Most of the time","Other Christian","Every week",70,"Less than BA",NA,"White, non-Hispanic","Female",25,0,0,1,1,2
"5711","web",0.255581791083328,0.204318953813987,"Most of the time","Very much interested","Yes",NA,"No","Trump",NA,NA,"Trump","Obama","No","Dissaprove not strongly","Approve not strongly","Disapprove strongly",50,50,40,30,"Moderate; middle of the road","Slightly conservative","Extremely liberal","Conservative","Liberal","Mainly choice","Independent","Most of the time","Not religious","A few times a year",57,"Less than BA",NA,"White, non-Hispanic","Male",10,0,0,1,1,2
"5712","web",1.16454668444911,1.09585730540039,"Always","Very much interested","Yes",NA,"No","Trump",NA,"Yes","Trump",NA,"Yes","Disapprove strongly","Approve strongly","Approve not strongly",60,75,0,50,"Moderate; middle of the road","Moderate; middle of the road","Slightly conservative","Liberal","Slightly conservative",NA,"Lean Republican","Most of the time","Roman Catholic","Once or twice a month",34,NA,NA,"White, non-Hispanic","Male",100,1,1,1,1,4
"5713","web",3.5462541118371,3.41996890750536,"Some of the time",NA,"Yes",NA,"No","Biden",NA,NA,"Clinton","Obama","No","Disapprove strongly","Disapprove strongly","Disapprove strongly",100,0,100,30,"Moderate; middle of the road","Slightly liberal","Extremely liberal","Slightly liberal","Extremely liberal",NA,"Strong Democrat","Most of the time","Roman Catholic","A few times a year",59,"High school",NA,"Hispanic","Female",90,1,0,1,1,3
"5714","web",0.603468354780886,0.576190540378559,"About half of the time","Very much interested","Yes",NA,"No","Trump",NA,NA,"Trump","Romney","Yes","Approve strongly","Approve strongly","Approve strongly",0,100,0,100,"Conservative","Extremely liberal","Slightly conservative","Extremely liberal","Conservative","Mainly choice","Strong Republican","Most of the time","Mainline Protestant",NA,67,"Less than BA",NA,"White, non-Hispanic","Male",100,0,1,0,1,2
"5715","web",1.12117730549643,0.826573299791718,"Some of the time",NA,"No",NA,"No","Biden",NA,NA,"Clinton","Obama","No","Approve strongly","Disapprove strongly","Disapprove strongly",70,0,30,50,"Slightly liberal","Liberal","Extremely conservative","Slightly liberal","Extremely conservative",NA,"Lean Republican","Never","Not religious",NA,30,"Less than BA",NA,"Hispanic","Male",35,0,1,0,0,1
"5716","web",1.4911561799059,1.161264437194,"Some of the time",NA,"No",NA,"No","Biden",NA,NA,NA,NA,"No","Dissaprove not strongly","Disapprove strongly","Disapprove strongly",85,50,85,0,NA,"Moderate; middle of the road","Extremely conservative","Moderate; middle of the road","Moderate; middle of the road","Mainly choice","Not strong Democrat","Some of the time","Other Christian","A few times a year",NA,"Less than BA",NA,"Black, non-Hispanic","Female",50,NA,0,0,0,NA
"5717","web",1.38880923281609,1.02496475853492,"Always","Very much interested","No",NA,"No","Biden",NA,"Yes","Clinton","Obama","No","Approve not strongly","Disapprove strongly","Disapprove strongly",60,0,85,15,"Moderate; middle of the road","Slightly liberal","Extremely conservative","Liberal","Extremely conservative","Mainly choice","Lean Democrat","Most of the time","Roman Catholic",NA,60,NA,NA,"Hispanic","Female",250,0,1,1,1,3
"5718","telephone",1.02001694580684,0.879612523964265,"Always","Very much interested","Yes",NA,"Yes","Biden",NA,"Yes","Clinton","Obama","No","Dissaprove not strongly","Disapprove strongly","Disapprove strongly",85,0,100,15,"Extremely conservative","Extremely liberal","Slightly conservative","Extremely conservative","Slightly liberal",NA,"Strong Democrat","Never","Evangelical Protestant",NA,80,"BA",NA,"Black, non-Hispanic","Female",50,0,0,1,0,1
"5719","web",1.60630787184811,1.38576361113341,"Always","Very much interested","No",NA,"No","Trump",NA,NA,"Trump","Romney","No","Disapprove strongly","Approve strongly","Approve strongly",0,100,0,100,"Extremely conservative","Extremely liberal","Extremely conservative","Extremely liberal","Extremely conservative",NA,"Strong Republican","Most of the time","Evangelical Protestant","Every week",65,"High school",NA,"White, non-Hispanic","Female",50,0,0,1,1,2
"5720","web",1.79344034409077,1.69177083500118,"About half of the time",NA,"Yes",NA,"No","Trump",NA,NA,"Clinton","Obama","Yes","Disapprove strongly","Approve not strongly","Dissaprove not strongly",60,70,60,60,"Slightly liberal","Liberal","Moderate; middle of the road","Extremely liberal","Extremely conservative","Mainly duty","Independent","About hald the time","Other religion",NA,36,"BA",NA,"Asian/Hawaiian/Pacific-Islander","Male",150,1,0,0,0,1
"5721","web",1.55893147355491,1.60267780233463,"Some of the time",NA,"No",NA,"No","Trump",NA,NA,"Trump","Obama","No","Disapprove strongly","Dissaprove not strongly","Disapprove strongly",70,70,40,85,"Moderate; middle of the road","Liberal","Slightly conservative","Liberal","Liberal","Mainly duty","Lean Republican","Most of the time","Roman Catholic",NA,54,"High school",NA,"White, non-Hispanic","Female",80,0,0,0,0,0
