"","Geo_FIPS","Geo_GEOID","Geo_NAME","Geo_QName","Geo_STUSAB","Geo_SUMLEV","Geo_GEOCOMP","Geo_FILEID","Geo_LOGRECNO","Geo_US","Geo_REGION","Geo_DIVISION","Geo_STATECE","Geo_STATE","Geo_COUNTY","Geo_COUSUB","Geo_PLACE","Geo_PLACESE","Geo_TRACT","Geo_BLKGRP","Geo_CONCIT","Geo_AIANHH","Geo_AIANHHFP","Geo_AIHHTLI","Geo_AITSCE","Geo_AITS","Geo_ANRC","Geo_CBSA","Geo_CSA","Geo_METDIV","Geo_MACC","Geo_MEMI","Geo_NECTA","Geo_CNECTA","Geo_NECTADIV","Geo_UA","Geo_UACP","Geo_CDCURR","Geo_SLDU","Geo_SLDL","Geo_VTD","Geo_ZCTA3","Geo_ZCTA5","Geo_SUBMCD","Geo_SDELM","Geo_SDSEC","Geo_SDUNI","Geo_UR","Geo_PCI","Geo_TAZ","Geo_UGA","Geo_BTTR","Geo_BTBG","Geo_PUMA5","Geo_PUMA1","SE_A00001_001","SE_A00002_001","SE_A00002_002","SE_A00002_003","SE_A01001_001","SE_A01001_002","SE_A01001_003","SE_A01001_004","SE_A01001_005","SE_A01001_006","SE_A01001_007","SE_A01001_008","SE_A01001_009","SE_A01001_010","SE_A01001_011","SE_A01001_012","SE_A01001_013","SE_A03001_001","SE_A03001_002","SE_A03001_003","SE_A03001_004","SE_A03001_005","SE_A03001_006","SE_A03001_007","SE_A03001_008","SE_A12001_001","SE_A12001_002","SE_A12001_003","SE_A12001_004","SE_A12001_005","SE_A12001_006","SE_A12001_007","SE_A12001_008","SE_A17005_001","SE_A17005_002","SE_A17005_003","SE_A14006_001","SE_A14028_001","SE_A18009_001","SE_A13003A_001","SE_A13003A_002","SE_A13003A_003","SE_A13003B_001","SE_A13003B_002","SE_A13003B_003","SE_A09005_001","SE_A09005_002","SE_A09005_009","SE_A09005_010","SE_A09005_003","SE_A09005_004","SE_A09005_005","SE_A09005_006","SE_A09005_007","SE_A09005_008","SE_A09003_001","SE_A20001_001","SE_A20001_002","SE_A20001_003","SE_A20001_004","SE_A20001_005"
"2445",47033,"05000US47033","Crockett County","Crockett County, Tennessee","tn",50,0,"ACSSF",29,NA,NA,NA,NA,47,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14499,14499,54.60027,265.548152346652,14499,884,1082,973,552,1162,1736,1655,1920,1890,1545,743,357,14499,11426,1918,24,51,0,795,285,9846,1858,4126,2581,749,422,57,53,6418,6085,333,42047,0.4391,699,3405,978,2427,8319,1527,6792,5977,5784,5401,383,0,1,0,64,14,114,24,14283,1789,12494,6296,8293
"2446",47035,"05000US47035","Cumberland County","Cumberland County, Tennessee","tn",50,0,"ACSSF",30,NA,NA,NA,NA,47,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58634,58634,86.09653,681.02626575876,58634,2812,3399,2617,1741,3628,5925,5471,6924,8596,10254,5876,1391,58634,56795,328,375,157,0,160,819,44437,6218,17760,12341,5235,2138,495,250,22932,21382,1550,43893,0.434,690,10183,2486,7697,30271,4878,25393,20914,19772,17486,2286,4,23,26,212,192,685,22,58021,5625,52396,30124,35767
"2447",47037,"05000US47037","Davidson County","Davidson County, Tennessee","tn",50,0,"ACSSF",31,NA,NA,NA,NA,47,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,684017,684017,1358.552,503.489838562959,684017,46442,41615,36702,20731,68584,134950,93636,82790,78676,47749,22690,9452,684017,436135,187189,1640,24045,452,17052,17504,469943,53735,106640,120319,119239,46699,13904,9407,391360,373294,18066,56507,0.4844,1036,143086,38638,104448,441924,63022,378902,365300,324104,287623,36481,8179,295,647,8085,2746,21244,25,677542,85347,592195,202798,450397
"2448",47039,"05000US47039","Decatur County","Decatur County, Tennessee","tn",50,0,"ACSSF",32,NA,NA,NA,NA,47,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11683,11683,34.99186,333.877611788163,11683,605,726,751,406,851,1112,1314,1516,1692,1560,843,307,11683,10876,438,0,47,0,22,300,8344,1375,3651,2254,757,258,34,15,4925,4486,439,40233,0.5178,547,2488,643,1845,6430,1159,5271,4406,4007,3694,313,17,0,0,37,33,312,26,11443,959,10484,5464,6576
"2449",47041,"05000US47041","DeKalb County","DeKalb County, Tennessee","tn",50,0,"ACSSF",33,NA,NA,NA,NA,47,41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19601,19601,64.39533,304.385410279893,19601,1078,1235,1120,826,1384,2372,2512,2732,2815,2182,948,397,19601,18447,293,0,186,15,384,276,13958,2799,5894,3078,1484,472,129,102,8359,7931,428,44134,0.5013,652,4082,1058,3024,11676,2057,9619,7805,7528,6602,926,2,15,0,58,50,152,28,19361,2364,16997,8072,11398
"2450",47043,"05000US47043","Dickson County","Dickson County, Tennessee","tn",50,0,"ACSSF",34,NA,NA,NA,NA,47,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51988,51988,106.12,489.898251266029,51988,3200,2914,3923,2242,4151,6523,6498,7491,6995,4887,2366,798,51988,48045,2164,220,271,0,246,1042,35558,6015,14665,9400,3462,1411,344,261,23764,22818,946,50549,0.4571,756,12120,2296,9824,31329,4225,27104,22573,21199,18613,2586,42,7,0,479,131,715,33,51552,6039,45513,18409,33113
"2451",47045,"05000US47045","Dyer County","Dyer County, Tennessee","tn",50,0,"ACSSF",35,NA,NA,NA,NA,47,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37576,37576,73.34254,512.335667964485,37576,2247,2369,2734,1662,3099,4355,4628,5218,4923,3725,1732,884,37576,30899,4893,199,282,53,250,1000,25465,4416,9511,7228,2825,1113,234,138,17309,15976,1333,43762,0.4912,670,8674,2111,6563,21921,3971,17950,15714,14892,13798,1094,0,17,0,188,193,424,20,37057,3398,33659,14689,23744
"2452",47047,"05000US47047","Fayette County","Fayette County, Tennessee","tn",50,0,"ACSSF",36,NA,NA,NA,NA,47,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39692,39692,56.31866,704.775219035764,39692,2042,2057,2400,1467,2803,4338,4588,5505,6544,4915,2389,644,39692,27653,10892,334,273,1,225,314,28923,3869,9560,9225,4314,1517,213,225,18909,17629,1280,59017,0.4769,711,7808,1813,5995,23553,2958,20595,17404,16382,15301,1081,10,0,0,93,191,728,33,39148,2966,36182,14016,27625
"2453",47049,"05000US47049","Fentress County","Fentress County, Tennessee","tn",50,0,"ACSSF",37,NA,NA,NA,NA,47,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17994,17994,36.08823,498.611335650976,17994,1063,990,1120,743,1342,1768,1971,2520,2748,2382,1090,257,17994,17602,30,32,112,0,53,165,12736,2570,5638,2795,1155,414,100,64,7137,6640,497,35084,0.4451,499,3772,990,2782,10285,2314,7971,6525,6064,5255,809,8,0,0,72,40,341,25,17818,1729,16089,9576,9105
"2454",47051,"05000US47051","Franklin County","Franklin County, Tennessee","tn",50,0,"ACSSF",38,NA,NA,NA,NA,47,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41512,41512,74.86553,554.487498783778,41512,2057,2518,2286,1669,4624,4401,4801,5169,6060,4661,2512,754,41512,37381,2139,65,231,26,588,1082,28358,3616,11350,7516,3474,1603,399,400,19080,18194,886,49038,0.4761,662,8346,1522,6824,23329,3623,19706,17888,16598,15023,1575,0,0,65,692,76,457,23,41169,2906,38263,15951,28690
"2455",47053,"05000US47053","Gibson County","Gibson County, Tennessee","tn",50,0,"ACSSF",39,NA,NA,NA,NA,47,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49175,49175,81.58506,602.74515557601,49175,3161,3241,3315,2201,4022,5632,5978,6490,6417,4795,2754,1169,49175,38399,8718,189,192,39,307,1331,33235,5027,12900,9379,3758,1611,341,219,21266,19867,1399,41886,0.4528,681,11789,2921,8868,28067,4249,23818,19819,18536,17164,1372,15,49,68,327,423,401,23,47974,3846,44128,20226,30727
"2456",47055,"05000US47055","Giles County","Giles County, Tennessee","tn",50,0,"ACSSF",40,NA,NA,NA,NA,47,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29167,29167,47.74186,610.931312423069,29167,1646,1559,1826,1069,2477,3222,3234,4119,4345,3449,1690,531,29167,25122,2917,90,65,0,249,724,20590,3016,9065,5393,2053,760,166,137,13095,12294,801,47528,0.4303,643,6002,1136,4866,16837,2555,14282,12010,11293,10178,1115,0,50,0,193,223,251,26,28743,2740,26003,11872,18974
"2457",47057,"05000US47057","Grainger County","Grainger County, Tennessee","tn",50,0,"ACSSF",41,NA,NA,NA,NA,47,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23013,23013,82.01748,280.586541713707,23013,1091,1375,1357,973,1701,2405,2737,3438,3438,2772,1394,332,23013,22501,94,88,75,0,1,254,16516,3471,7278,4023,1177,379,82,106,10318,9651,667,42997,0.4268,635,4739,1178,3561,13707,2500,11207,9219,8396,7044,1352,43,18,0,124,59,579,33,22870,2417,20453,10631,12748
"2458",47059,"05000US47059","Greene County","Greene County, Tennessee","tn",50,0,"ACSSF",42,NA,NA,NA,NA,47,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68669,68669,110.3704,622.168825492628,68669,3299,3137,4450,2556,5849,7120,8322,9658,9995,8460,4493,1330,68669,65069,1459,176,246,48,293,1378,49378,8117,20945,12752,4816,2059,460,229,30210,28254,1956,40138,0.473,602,13008,3153,9855,39611,6733,32878,27555,25909,23931,1978,3,44,0,270,451,878,22,67428,6407,61021,31035,40499
"2459",47061,"05000US47061","Grundy County","Grundy County, Tennessee","tn",50,0,"ACSSF",43,NA,NA,NA,NA,47,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13331,13331,36.98484,360.444999745173,13331,758,813,860,526,1035,1460,1585,1751,1822,1647,919,155,13331,11310,89,118,25,6,13,1770,9339,2274,3936,1997,654,353,46,79,5199,4756,443,36987,0.4792,609,2915,910,2005,7602,1804,5798,4671,4228,3838,390,0,11,0,98,18,316,29,13152,2232,10920,6448,5975
"2460",47063,"05000US47063","Hamblen County","Hamblen County, Tennessee","tn",50,0,"ACSSF",44,NA,NA,NA,NA,47,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63740,63740,395.4367,161.188885817232,63740,3876,3800,4533,2628,5254,7200,8027,8797,8216,6745,3583,1081,63740,56020,2756,126,657,139,2568,1474,43649,8179,17576,10870,4465,1881,436,242,28377,26125,2252,42589,0.4486,717,13984,4071,9913,37054,7227,29827,25888,24722,22003,2719,97,9,0,55,258,747,22,62906,6952,55954,28048,37207
"2461",47065,"05000US47065","Hamilton County","Hamilton County, Tennessee","tn",50,0,"ACSSF",45,NA,NA,NA,NA,47,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357546,357546,659.2653,542.340094239819,357546,20718,21014,20948,12240,32156,50656,44469,46843,48244,34462,17843,7953,357546,269435,69465,623,7256,147,3247,7373,250470,27043,68818,76418,50370,20125,5024,2672,179763,169798,9965,53035,0.4826,840,73667,14343,59324,214451,28098,186353,165608,149908,136286,13622,1957,122,498,3238,1011,8874,22,353438,31758,321680,117636,247840
"2462",47067,"05000US47067","Hancock County","Hancock County, Tennessee","tn",50,0,"ACSSF",46,NA,NA,NA,NA,47,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6585,6585,29.61895,222.323859415565,6585,335,437,333,235,462,740,790,887,1047,777,382,160,6585,6439,37,19,51,0,3,36,4783,1134,2039,1059,228,258,28,37,2506,2295,211,28990,0.4887,410,1305,494,811,3799,977,2822,2190,2030,1798,232,23,0,0,18,26,93,32,6420,748,5672,3297,3367
"2463",47069,"05000US47069","Hardeman County","Hardeman County, Tennessee","tn",50,0,"ACSSF",47,NA,NA,NA,NA,47,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25562,25562,38.28115,667.743856728294,25562,976,1420,1693,896,2401,3529,3282,3547,3338,2659,1380,441,25562,14240,10642,56,191,0,85,348,18176,3806,8659,3647,1318,588,134,24,9250,8021,1229,38651,0.4384,618,4867,1335,3532,12664,2529,10135,7877,7400,6595,805,4,0,0,67,61,345,29,21837,2385,19452,10067,12133
"2464",47071,"05000US47071","Hardin County","Hardin County, Tennessee","tn",50,0,"ACSSF",48,NA,NA,NA,NA,47,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25771,25771,44.63839,577.328191481968,25771,1318,1373,1635,1043,1818,2655,2928,3609,3754,3251,1841,546,25771,24279,1082,13,149,21,32,195,18584,3647,7969,4378,1748,648,155,39,10600,9760,840,39798,0.4731,605,5290,1468,3822,14674,3128,11546,9658,8654,8029,625,16,44,0,72,95,777,25,25344,2891,22453,12450,13659
"2465",47073,"05000US47073","Hawkins County","Hawkins County, Tennessee","tn",50,0,"ACSSF",49,NA,NA,NA,NA,47,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56402,56402,115.8023,487.054414151726,56402,2829,3099,3492,2146,4179,6189,6578,8306,8323,6887,3342,1032,56402,54125,794,90,271,67,301,754,40657,6637,17551,10768,3856,1329,354,162,23670,22014,1656,40335,0.466,608,11176,3420,7756,33247,6026,27221,21446,20659,19273,1386,86,0,0,108,150,443,26,55767,5118,50649,25839,33527
"2466",47075,"05000US47075","Haywood County","Haywood County, Tennessee","tn",50,0,"ACSSF",50,NA,NA,NA,NA,47,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17779,17779,33.34976,533.10729779443,17779,1046,1241,1089,713,1378,2172,2004,2414,2655,1850,768,449,17779,8006,9005,0,8,8,624,128,12312,2208,5555,2999,900,496,76,78,8238,7648,590,38362,0.4846,642,4089,1165,2924,10478,1815,8663,7560,7296,6723,573,0,0,16,40,117,91,24,17548,1799,15749,7871,9950
"2467",47077,"05000US47077","Henderson County","Henderson County, Tennessee","tn",50,0,"ACSSF",51,NA,NA,NA,NA,47,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27859,27859,53.57409,520.008883438842,27859,1499,2021,1800,1109,2096,3129,3629,3879,3809,2933,1551,404,27859,24937,2174,0,55,28,85,580,19334,3637,7770,5261,1931,571,108,56,12266,11310,956,42430,0.4365,640,6362,1703,4659,16349,3176,13173,11238,10576,9742,834,16,34,8,65,70,469,27,27510,2599,24911,11916,16220
"2468",47079,"05000US47079","Henry County","Henry County, Tennessee","tn",50,0,"ACSSF",52,NA,NA,NA,NA,47,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32279,32279,57.45227,561.840317406876,32279,1699,1983,1881,1174,2196,3302,3708,4389,4740,4235,2363,609,32279,28896,2736,50,81,0,83,433,23346,3272,11010,5078,2347,1193,181,265,13335,12437,898,40837,0.4462,629,6620,2044,4576,18130,3468,14662,12271,11246,10250,996,18,0,15,99,397,496,20,31792,2929,28863,15218,19591
"2469",47081,"05000US47081","Hickman County","Hickman County, Tennessee","tn",50,0,"ACSSF",53,NA,NA,NA,NA,47,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24678,24678,40.2917,612.483430811262,24678,1356,1217,1699,1087,2010,3130,3161,3608,3366,2414,1307,323,24678,22723,1230,69,86,4,120,446,17309,3520,7704,4185,1287,507,62,44,10278,9771,507,41998,0.4816,687,5249,1162,4087,13877,2409,11468,9538,8671,7491,1180,12,20,0,192,275,368,36,23088,2056,21032,9635,14237
"2470",47083,"05000US47083","Houston County","Houston County, Tennessee","tn",50,0,"ACSSF",54,NA,NA,NA,NA,47,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8176,8176,40.82006,200.293672403115,8176,405,531,533,322,633,917,916,1074,1121,1051,524,149,8176,7581,320,86,20,17,0,152,5752,1336,2651,1156,436,140,11,22,3175,2990,185,43964,0.461,669,1767,441,1326,4589,627,3962,2856,2562,2270,292,14,0,0,147,48,85,34,7967,775,7192,3589,4983
"2471",47085,"05000US47085","Humphreys County","Humphreys County, Tennessee","tn",50,0,"ACSSF",55,NA,NA,NA,NA,47,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18318,18318,34.51261,530.762564150876,18318,921,1127,1062,678,1494,2037,2317,2541,2655,2040,1071,375,18318,17155,435,206,122,6,57,337,13036,2027,6090,3186,1062,583,57,31,7628,7140,488,41510,0.4542,639,3597,864,2733,10956,2013,8943,7040,6767,6069,698,0,15,0,54,39,165,30,18096,1753,16343,7580,11895
"2472",47087,"05000US47087","Jackson County","Jackson County, Tennessee","tn",50,0,"ACSSF",56,NA,NA,NA,NA,47,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11615,11615,37.63307,308.638094076112,11615,503,532,678,424,904,1172,1348,1635,1927,1540,775,177,11615,11137,82,0,8,0,169,219,8574,1846,4014,1942,498,138,51,85,4707,4335,372,36703,0.4442,538,2118,713,1405,6874,1166,5708,4175,3964,3607,357,7,35,0,56,23,90,33,11419,1180,10239,5517,6469
"2473",47089,"05000US47089","Jefferson County","Jefferson County, Tennessee","tn",50,0,"ACSSF",57,NA,NA,NA,NA,47,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53247,53247,193.6784,274.92481355126,53247,2557,3205,2991,2117,4891,5823,6160,7549,7642,6253,3002,1057,53247,50837,961,64,302,11,214,858,37486,5827,14575,10925,3722,1695,373,369,24342,22913,1429,47264,0.4559,671,10390,1888,8502,30666,4482,26184,22488,20774,17559,3215,59,0,0,368,203,1084,26,52299,5248,47051,22107,32335
"2474",47091,"05000US47091","Johnson County","Johnson County, Tennessee","tn",50,0,"ACSSF",58,NA,NA,NA,NA,47,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17789,17789,59.60661,298.440054548515,17789,720,621,1073,549,1258,2124,2341,2667,2534,2349,1134,419,17789,16768,584,85,63,0,50,239,13568,2772,5687,3571,1050,365,82,41,6039,5810,229,34151,0.4811,532,2822,1056,1766,9214,2163,7051,5713,5183,4758,425,41,0,0,91,58,340,25,15884,1707,14177,8118,8808
"2475",47093,"05000US47093","Knox County","Knox County, Tennessee","tn",50,0,"ACSSF",59,NA,NA,NA,NA,47,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456185,456185,897.4165,508.331423929377,456185,26296,27351,26741,16438,55268,61529,56789,59577,57123,40633,20126,8314,456185,389831,40310,1373,9983,182,5145,9361,304091,27363,78592,86557,67068,29021,8187,7303,238383,226894,11489,54437,0.4836,864,95808,18362,77446,282075,43971,238104,223012,203117,185826,17291,1806,193,640,4265,1370,11621,22,452543,37842,414701,141530,325269
"2476",47095,"05000US47095","Lake County","Lake County, Tennessee","tn",50,0,"ACSSF",60,NA,NA,NA,NA,47,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7526,7526,45.39614,165.785033753052,7526,307,380,239,212,727,1251,1178,1142,949,639,369,133,7526,5112,2190,16,10,0,83,115,5661,1498,2480,1092,387,173,25,6,2208,1991,217,34966,0.5398,550,1010,405,605,2819,712,2107,1904,1752,1646,106,0,0,0,74,42,36,19,4831,493,4338,2559,2431
"2477",47097,"05000US47097","Lauderdale County","Lauderdale County, Tennessee","tn",50,0,"ACSSF",61,NA,NA,NA,NA,47,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26297,26297,55.71787,471.967097917056,26297,1483,1617,1836,1116,2313,3613,3432,3587,3303,2443,1199,355,26297,16395,8804,198,84,0,215,601,17932,4127,7989,4246,955,460,117,38,10225,9376,849,37915,0.4361,646,5976,1870,4106,13665,2842,10823,9093,8690,8021,669,45,8,10,119,108,113,25,23529,2423,21106,10893,13111
"2478",47099,"05000US47099","Lawrence County","Lawrence County, Tennessee","tn",50,0,"ACSSF",62,NA,NA,NA,NA,47,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42937,42937,69.57575,617.125948073891,42937,2880,3054,2974,1890,3251,5042,4892,5949,5438,4333,2214,1020,42937,41010,746,119,229,49,137,647,28888,5045,12953,7286,2115,1059,365,65,17663,16131,1532,41553,0.445,634,10617,2958,7659,24320,4229,20091,15649,14538,13142,1396,38,40,0,306,247,480,27,42479,6146,36333,17673,24834
"2479",47101,"05000US47101","Lewis County","Lewis County, Tennessee","tn",50,0,"ACSSF",63,NA,NA,NA,NA,47,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11956,11956,42.38335,282.091932472274,11956,657,771,754,495,839,1291,1352,1528,1801,1524,818,126,11956,11407,195,0,83,0,33,238,8440,1297,3488,2685,708,172,49,41,5133,4941,192,37139,0.4234,563,2668,936,1732,6719,1110,5609,4855,4399,3707,692,32,0,0,56,146,222,24,11772,1216,10556,5631,6650
"2480",47103,"05000US47103","Lincoln County","Lincoln County, Tennessee","tn",50,0,"ACSSF",64,NA,NA,NA,NA,47,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33711,33711,59.10663,570.342126681668,33711,1713,1918,2557,1344,2436,3572,4133,4614,5073,3653,2021,677,33711,30196,2371,69,186,0,40,849,23743,4008,9664,5617,3024,1174,118,138,15427,14678,749,45736,0.4314,696,7270,1565,5705,19686,3261,16425,14318,13708,12220,1488,60,10,0,101,87,352,28,33368,2789,30579,13682,21995
